"date.pretty","date.year","date.mon","date.mday","date.hour","date.min","date.tzname","utcdate.pretty","utcdate.year","utcdate.mon","utcdate.mday","utcdate.hour","utcdate.min","utcdate.tzname","tempm","tempi","dewptm","dewpti","hum","wspdm","wspdi","wgustm","wgusti","wdird","wdire","vism","visi","pressurem","pressurei","windchillm","windchilli","heatindexm","heatindexi","precipm","precipi","conds","icon","fog","rain","snow","hail","thunder","tornado","metar"
"7:30 AM EET on November 01, 2016","2016","11","01","07","30","Europe/Kiev","5:30 AM GMT on November 01, 2016","2016","11","01","05","30","UTC","-1.0","30.2","-2.0","28.4","93","10.8","6.7","-9999.0","-9999.0","350","North","10.0","6.2","1020","30.12","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Overcast","cloudy","0","0","0","0","0","0","METAR UKKK 010530Z 35003MPS 9999 BKN010 OVC026 M01/M02 Q1020 R26/290058 NOSIG"
"8:00 AM EET on November 01, 2016","2016","11","01","08","00","Europe/Kiev","6:00 AM GMT on November 01, 2016","2016","11","01","06","00","UTC","-0","31","-3","27","78","10.8","6.7","","","40","NE","10","6","1022","30.17","-999","-999","-9999","-9999","","","Partly Cloudy","partlycloudy","0","0","0","0","0","0","AAXX 01061 33345 11497 60403 11005 21029 30004 40215 52015 69932 70272 86500 333 21010 43001 86616 555 1/100 52101"
"8:00 AM EET on November 01, 2016","2016","11","01","08","00","Europe/Kiev","6:00 AM GMT on November 01, 2016","2016","11","01","06","00","UTC","-1.0","30.2","-3.0","26.6","86","10.8","6.7","-9999.0","-9999.0","330","NNW","10.0","6.2","1020","30.12","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010600Z 33003MPS 300V010 9999 BKN013 M01/M03 Q1020 R26/290058 NOSIG"
"8:30 AM EET on November 01, 2016","2016","11","01","08","30","Europe/Kiev","6:30 AM GMT on November 01, 2016","2016","11","01","06","30","UTC","-1.0","30.2","-3.0","26.6","86","10.8","6.7","-9999.0","-9999.0","340","NNW","10.0","6.2","1020","30.12","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010630Z 34003MPS 320V030 9999 BKN011 M01/M03 Q1020 R26/290058 NOSIG"
"9:00 AM EET on November 01, 2016","2016","11","01","09","00","Europe/Kiev","7:00 AM GMT on November 01, 2016","2016","11","01","07","00","UTC","0.0","32.0","-3.0","26.6","80","10.8","6.7","-9999.0","-9999.0","330","NNW","10.0","6.2","1021","30.15","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010700Z 33003MPS 9999 BKN012 M00/M03 Q1021 R26/290058 NOSIG"
"9:30 AM EET on November 01, 2016","2016","11","01","09","30","Europe/Kiev","7:30 AM GMT on November 01, 2016","2016","11","01","07","30","UTC","0.0","32.0","-3.0","26.6","80","10.8","6.7","-9999.0","-9999.0","340","NNW","10.0","6.2","1021","30.15","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010730Z 34003MPS 310V040 9999 BKN016 M00/M03 Q1021 R26/290058 NOSIG"
"10:00 AM EET on November 01, 2016","2016","11","01","10","00","Europe/Kiev","8:00 AM GMT on November 01, 2016","2016","11","01","08","00","UTC","0.0","32.0","-3.0","26.6","80","14.4","8.9","-9999.0","-9999.0","330","NNW","10.0","6.2","1021","30.15","-4.3","24.3","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010800Z 33004MPS 290V360 9999 BKN014 M00/M03 Q1021 R26/290058 NOSIG"
"10:30 AM EET on November 01, 2016","2016","11","01","10","30","Europe/Kiev","8:30 AM GMT on November 01, 2016","2016","11","01","08","30","UTC","0.0","32.0","-3.0","26.6","80","10.8","6.7","-9999.0","-9999.0","330","NNW","10.0","6.2","1021","30.15","-3.5","25.7","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010830Z 33003MPS 9999 SCT018 BKN024 00/M03 Q1021 R26/290058 NOSIG"
"11:00 AM EET on November 01, 2016","2016","11","01","11","00","Europe/Kiev","9:00 AM GMT on November 01, 2016","2016","11","01","09","00","UTC","1","33","-3","26","67","10.8","6.7","","","0","North","20","12","1023","30.20","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01091 33345 42598 73603 10007 21032 30015 40226 52011 87500 333 87620 555 11004"
"11:00 AM EET on November 01, 2016","2016","11","01","11","00","Europe/Kiev","9:00 AM GMT on November 01, 2016","2016","11","01","09","00","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","340","NNW","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010900Z 34003MPS 9999 BKN020 01/M04 Q1021 R26/290058 NOSIG"
"11:30 AM EET on November 01, 2016","2016","11","01","11","30","Europe/Kiev","9:30 AM GMT on November 01, 2016","2016","11","01","09","30","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","320","NW","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 010930Z 32004MPS 300V360 9999 SCT018 BKN033 01/M04 Q1021 R26/290058 NOSIG"
"12:00 PM EET on November 01, 2016","2016","11","01","12","00","Europe/Kiev","10:00 AM GMT on November 01, 2016","2016","11","01","10","00","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","330","NNW","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011000Z 33004MPS 280V010 9999 BKN021 01/M04 Q1021 R26/290058 NOSIG"
"12:30 PM EET on November 01, 2016","2016","11","01","12","30","Europe/Kiev","10:30 AM GMT on November 01, 2016","2016","11","01","10","30","UTC","1.0","33.8","-5.0","23.0","65","10.8","6.7","-9999.0","-9999.0","310","NW","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011030Z 31003MPS 280V350 9999 BKN029 01/M05 Q1021 R26/290058 NOSIG"
"1:00 PM EET on November 01, 2016","2016","11","01","13","00","Europe/Kiev","11:00 AM GMT on November 01, 2016","2016","11","01","11","00","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","300","WNW","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011100Z 30003MPS 270V330 9999 BKN028 01/M04 Q1021 R26/CLRD70 NOSIG"
"1:30 PM EET on November 01, 2016","2016","11","01","13","30","Europe/Kiev","11:30 AM GMT on November 01, 2016","2016","11","01","11","30","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","310","NW","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011130Z 31003MPS 280V350 9999 BKN035 01/M04 Q1021 R26/CLRD70 NOSIG"
"2:00 PM EET on November 01, 2016","2016","11","01","14","00","Europe/Kiev","12:00 PM GMT on November 01, 2016","2016","11","01","12","00","UTC","1","34","-4","25","58","3.6","2.2","","","310","NW","20","12","1022","30.19","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01121 33345 32698 73101 10011 21041 30013 40223 58002 87500 333 87636 555 11004"
"2:00 PM EET on November 01, 2016","2016","11","01","14","00","Europe/Kiev","12:00 PM GMT on November 01, 2016","2016","11","01","12","00","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011200Z 28003MPS 9999 BKN025 01/M04 Q1021 R26/CLRD70 NOSIG"
"2:30 PM EET on November 01, 2016","2016","11","01","14","30","Europe/Kiev","12:30 PM GMT on November 01, 2016","2016","11","01","12","30","UTC","1.0","33.8","-4.0","24.8","70","10.8","6.7","-9999.0","-9999.0","290","WNW","10.0","6.2","1021","30.15","-2.3","27.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011230Z 29003MPS 9999 BKN036 01/M04 Q1021 R26/CLRD70 NOSIG"
"3:00 PM EET on November 01, 2016","2016","11","01","15","00","Europe/Kiev","1:00 PM GMT on November 01, 2016","2016","11","01","13","00","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","280","West","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011300Z 28004MPS 9999 BKN028 01/M04 Q1021 R26/CLRD70 NOSIG"
"3:30 PM EET on November 01, 2016","2016","11","01","15","30","Europe/Kiev","1:30 PM GMT on November 01, 2016","2016","11","01","13","30","UTC","1.0","33.8","-4.0","24.8","70","14.4","8.9","-9999.0","-9999.0","260","West","10.0","6.2","1021","30.15","-3.0","26.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011330Z 26004MPS 230V290 9999 BKN026 01/M04 Q1021 R26/CLRD70 NOSIG"
"4:00 PM EET on November 01, 2016","2016","11","01","16","00","Europe/Kiev","2:00 PM GMT on November 01, 2016","2016","11","01","14","00","UTC","0.0","32.0","-4.0","24.8","75","18.0","11.2","-9999.0","-9999.0","270","West","10.0","6.2","1021","30.15","-4.9","23.2","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011400Z 27005MPS 9999 BKN026 00/M04 Q1021 R26/CLRD70 NOSIG"
"4:30 PM EET on November 01, 2016","2016","11","01","16","30","Europe/Kiev","2:30 PM GMT on November 01, 2016","2016","11","01","14","30","UTC","-1.0","30.2","-4.0","24.8","80","18.0","11.2","-9999.0","-9999.0","270","West","10.0","6.2","1021","30.15","-6.2","20.9","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011430Z 27005MPS 9999 BKN023 M01/M04 Q1021 R26/CLRD70 NOSIG"
"5:00 PM EET on November 01, 2016","2016","11","01","17","00","Europe/Kiev","3:00 PM GMT on November 01, 2016","2016","11","01","15","00","UTC","0","32","-4","26","69","14.4","8.9","","","290","WNW","20","12","1022","30.19","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01151 33345 42598 72904 10002 21035 30013 40224 54000 87500 333 87630 555 11000"
"5:00 PM EET on November 01, 2016","2016","11","01","17","00","Europe/Kiev","3:00 PM GMT on November 01, 2016","2016","11","01","15","00","UTC","-1.0","30.2","-4.0","24.8","80","10.8","6.7","-9999.0","-9999.0","270","West","10.0","6.2","1021","30.15","-4.7","23.5","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011500Z 27003MPS 9999 BKN028 M01/M04 Q1021 R26/CLRD70 NOSIG"
"5:30 PM EET on November 01, 2016","2016","11","01","17","30","Europe/Kiev","3:30 PM GMT on November 01, 2016","2016","11","01","15","30","UTC","-2.0","28.4","-5.0","23.0","80","10.8","6.7","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1021","30.15","-5.9","21.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011530Z 27003MPS CAVOK M02/M05 Q1021 R26/CLRD70 NOSIG"
"6:00 PM EET on November 01, 2016","2016","11","01","18","00","Europe/Kiev","4:00 PM GMT on November 01, 2016","2016","11","01","16","00","UTC","-2.0","28.4","-5.0","23.0","80","10.8","6.7","-9999.0","-9999.0","270","West","-9999.0","-9999.0","1021","30.15","-5.9","21.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011600Z 27003MPS CAVOK M02/M05 Q1021 R26/CLRD70 NOSIG"
"6:30 PM EET on November 01, 2016","2016","11","01","18","30","Europe/Kiev","4:30 PM GMT on November 01, 2016","2016","11","01","16","30","UTC","-2.0","28.4","-4.0","24.8","86","10.8","6.7","-9999.0","-9999.0","260","West","-9999.0","-9999.0","1021","30.15","-5.9","21.4","-9999","-9999","-9999.00","-9999.00","Clear","clear","0","0","0","0","0","0","METAR UKKK 011630Z 26003MPS CAVOK M02/M04 Q1021 R26/CLRD70 NOSIG"
"7:00 PM EET on November 01, 2016","2016","11","01","19","00","Europe/Kiev","5:00 PM GMT on November 01, 2016","2016","11","01","17","00","UTC","-2.0","28.4","-4.0","24.8","86","7.2","4.5","-9999.0","-9999.0","260","West","9.0","5.6","1021","30.15","-4.8","23.4","-9999","-9999","-9999.00","-9999.00","Scattered Clouds","partlycloudy","0","0","0","0","0","0","METAR UKKK 011700Z 26002MPS 9000 FEW036 SCT200 M02/M04 Q1021 R26/CLRD70 NOSIG"
"7:30 PM EET on November 01, 2016","2016","11","01","19","30","Europe/Kiev","5:30 PM GMT on November 01, 2016","2016","11","01","17","30","UTC","-2.0","28.4","-4.0","24.8","86","7.2","4.5","-9999.0","-9999.0","250","WSW","9.0","5.6","1020","30.12","-4.8","23.4","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011730Z 25002MPS 9000 BKN033 M02/M04 Q1020 R26/CLRD70 NOSIG"
"8:00 PM EET on November 01, 2016","2016","11","01","20","00","Europe/Kiev","6:00 PM GMT on November 01, 2016","2016","11","01","18","00","UTC","-2","29","-4","26","81","3.6","2.2","","","310","NW","20","12","1022","30.18","-999","-999","-9999","-9999","","","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","AAXX 01181 33345 32598 73101 11016 21036 30006 40218 58007 87500 333 10014 87631 555 14100"
"8:00 PM EET on November 01, 2016","2016","11","01","20","00","Europe/Kiev","6:00 PM GMT on November 01, 2016","2016","11","01","18","00","UTC","-2.0","28.4","-4.0","24.8","86","3.6","2.2","-9999.0","-9999.0","220","SW","9.0","5.6","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011800Z 22001MPS 9000 BKN030 M02/M04 Q1020 R26/CLRD70 NOSIG"
"8:30 PM EET on November 01, 2016","2016","11","01","20","30","Europe/Kiev","6:30 PM GMT on November 01, 2016","2016","11","01","18","30","UTC","-2.0","28.4","-4.0","24.8","86","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011830Z 00000MPS 9000 BKN030 M02/M04 Q1020 R26/CLRD70 NOSIG"
"9:00 PM EET on November 01, 2016","2016","11","01","21","00","Europe/Kiev","7:00 PM GMT on November 01, 2016","2016","11","01","19","00","UTC","-2.0","28.4","-4.0","24.8","86","3.6","2.2","-9999.0","-9999.0","0","Variable","10.0","6.2","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011900Z VRB01MPS 9999 BKN030 M02/M04 Q1020 R26/CLRD70 NOSIG"
"9:30 PM EET on November 01, 2016","2016","11","01","21","30","Europe/Kiev","7:30 PM GMT on November 01, 2016","2016","11","01","19","30","UTC","-2.0","28.4","-4.0","24.8","86","3.6","2.2","-9999.0","-9999.0","0","Variable","10.0","6.2","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 011930Z VRB01MPS 9999 SCT030 BKN150 M02/M04 Q1020 R26/CLRD70 NOSIG"
"10:00 PM EET on November 01, 2016","2016","11","01","22","00","Europe/Kiev","8:00 PM GMT on November 01, 2016","2016","11","01","20","00","UTC","-2.0","28.4","-4.0","24.8","86","3.6","2.2","-9999.0","-9999.0","210","SSW","9.0","5.6","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012000Z 21001MPS 9000 NSC M02/M04 Q1020 R26/CLRD70 NOSIG"
"10:30 PM EET on November 01, 2016","2016","11","01","22","30","Europe/Kiev","8:30 PM GMT on November 01, 2016","2016","11","01","20","30","UTC","-3.0","26.6","-4.0","24.8","93","3.6","2.2","-9999.0","-9999.0","170","South","7.0","4.3","1020","30.12","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012030Z 17001MPS 7000 NSC M03/M04 Q1020 R26/CLRD70 NOSIG"
"11:00 PM EET on November 01, 2016","2016","11","01","23","00","Europe/Kiev","9:00 PM GMT on November 01, 2016","2016","11","01","21","00","UTC","-3","27","-4","24","84","7.2","4.5","","","250","WSW","4","2","1021","30.16","-999","-999","-9999","-9999","","","Mist","hazy","0","0","0","0","0","0","AAXX 01211 33345 41996 02502 11028 21044 39998 40211 57008 71011 555 14101"
"11:00 PM EET on November 01, 2016","2016","11","01","23","00","Europe/Kiev","9:00 PM GMT on November 01, 2016","2016","11","01","21","00","UTC","-3.0","26.6","-4.0","24.8","93","0.0","0.0","-9999.0","-9999.0","0","North","9.0","5.6","1019","30.09","-999","-999","-9999","-9999","-9999.00","-9999.00","Unknown","unknown","0","0","0","0","0","0","METAR UKKK 012100Z 00000MPS 9000 NSC M03/M04 Q1019 R08/CLRD70 TEMPO 2000 BR"
"11:30 PM EET on November 01, 2016","2016","11","01","23","30","Europe/Kiev","9:30 PM GMT on November 01, 2016","2016","11","01","21","30","UTC","-3.0","26.6","-4.0","24.8","93","0.0","0.0","-9999.0","-9999.0","0","North","8.0","5.0","1019","30.09","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 012130Z 00000MPS 8000 SCT030 BKN100 M03/M04 Q1019 R08/CLRD70 TEMPO 2000 BR"
"12:00 AM EET on November 02, 2016","2016","11","02","00","00","Europe/Kiev","10:00 PM GMT on November 01, 2016","2016","11","01","22","00","UTC","-3.0","26.6","-4.0","24.8","93","0.0","0.0","-9999.0","-9999.0","0","North","8.0","5.0","1019","30.09","-999","-999","-9999","-9999","-9999.00","-9999.00","Mostly Cloudy","mostlycloudy","0","0","0","0","0","0","METAR UKKK 012200Z 00000MPS 8000 SCT030 BKN100 M03/M04 Q1019 R08/CLRD70 TEMPO 2000 BR"
